language,num_pages,genres,rating_score,num_reviews,current_readers,want_to_read,price,rating
English,131,"['Fiction', 'German Literature', 'War', 'Germany', 'Novels', 'Historical Fiction', 'World War II']",3.54,54,9,124000,,
English,246,"['Fiction', 'Russia', 'Russian Literature', 'Literature', 'Novels', '20th Century', 'Classics']",3.73,165,43,18900,11.99,
English,160,"['Music', 'Humor', 'Poetry', 'Nonfiction', 'Reference']",4.61,7,,690000,,
English,320,"['Historical Fiction', 'Fiction', 'Classics', 'Childrens', 'Young Adult', 'Historical', 'War']",4.31,2662,961,63100,13.99,
English,271,"['Feminism', 'Nonfiction', 'Race', 'History', 'Politics', 'Theory', 'Social Justice']",4.58,2041,5371,321000,6.99,
English,184,"['Horror', 'Fiction', 'Fantasy', 'Short Stories', 'Classics', 'Science Fiction', 'Lovecraftian']",4.26,586,2277,117000,0.99,
English,295,"['Fiction', 'Historical Fiction', 'Feminism', 'Classics', 'LGBT', 'Historical', 'Queer']",4.27,24771,20700,183000,0,
English,224,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Classics']",4.18,4983,4296,205000,8.99,
English,231,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Audiobook', 'Adventure']",3.93,24486,21300,263000,13.99,
English,560,"['Horror', 'Fiction', 'Short Stories', 'Thriller', 'Mystery', 'Fantasy', 'Classics']",4.35,6254,5924,149000,11.99,
English,199,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Humor', 'Classics']",4.23,12351,6660,66900,8.99,
English,429,"['History', 'Nonfiction', 'Holocaust', 'War', 'Historical', 'World War II', 'Biography']",4.34,2920,3136,22800,13.99,
English,448,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Fantasy', 'Spanish Literature', 'Historical', 'Novels']",4.28,14541,14200,60691,13.99,
English,884,"['Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Classics', 'Historical']",4.13,7530,6595,36200,13.99,
English,317,"['Horror', 'Fiction', 'Science Fiction', 'Dystopia', 'Thriller', 'Audiobook', 'Fantasy']",3.9,5175,1621,17600,9.99,
English,23,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adventure', 'Young Adult']",3.98,1909,1489,,5.99,
English,450,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Space Opera', 'Fantasy', 'Hugo Awards']",4.17,2148,2454,13600,8.99,
English,320,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Space', 'Novels', 'Fantasy']",3.94,1514,869,2522,7.59,
English,14,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Kids', 'Storytime', 'Humor']",4.21,768,125,79400,,
English,304,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Adventure']",4.16,3777,,26500,5.99,
English,564,"['Historical Fiction', 'Fiction', 'Fantasy', 'Historical', 'Romance', 'Adventure', 'Prehistoric']",4.02,2951,2603,31000,6.99,
English,202,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Crime', 'Medieval', 'Historical Mystery']",4.16,535,1114,2696,0,
English,308,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'Audiobook', 'Detective']",3.86,5774,4008,8969,0,
English,812,"['Historical Fiction', 'Fiction', 'Historical', 'Civil War', 'War', 'Classics', 'Romance']",4.2,1011,1363,1941,8.07,
English,183,"['Fiction', 'Japan', 'Historical Fiction', 'Literary Fiction', 'Japanese Literature', 'Novels', 'Contemporary']",3.79,3595,1103,8293,11.99,
English,195,"['Childrens', 'Fiction', 'Mystery', 'Animals', 'Fantasy', 'Humor', 'Middle Grade']",3.95,549,212,2633,7.99,
English,326,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Adventure']",4.15,1405,972,2184,5.99,
English,104,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Comedy', 'Comic Strips', 'Cartoon']",4.45,68,11,4213,,
English,32,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Nature', 'Realistic Fiction', 'Travel']",4.44,1209,85,23200,6.99,
English,352,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'British Literature', 'Thriller']",3.78,448,277,14400,13.99,
English,290,"['Mystery', 'Fiction', 'Crime', 'Westerns', 'Mystery Thriller', 'Audiobook', 'Detective']",4.12,467,1683,4158,9.99,
English,808,"['Fiction', 'Historical Fiction', 'Space', 'Science Fiction', 'Historical', 'Novels', 'Adventure']",4,374,907,26500,4.99,
English,936,"['Historical Fiction', 'Fiction', 'Historical', 'Medieval', 'British Literature', '15th Century', 'Plantagenet']",4.4,1405,823,19800,13.99,
English,320,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Suspense', 'Historical', 'Espionage']",3.93,1479,2909,18200,14.99,
English,158,"['Philosophy', 'Nonfiction', 'Spirituality', 'Religion', 'Self Help', 'Audiobook', 'Taoism']",4,5929,3116,4283,6.99,
English,334,"['Fantasy', 'Horror', 'Vampires', 'Fiction', 'Historical Fiction', 'Historical', 'Paranormal']",3.89,2876,1512,8120,9.99,
English,446,"['Science', 'Nonfiction', 'History', 'Psychology', 'Anthropology', 'Biology', 'Evolution']",4.05,458,520,20700,9.99,
English,272,"['Fiction', 'Young Adult', 'Humor', 'Comedy', 'Childrens', 'British Literature', 'Contemporary']",3.88,2136,963,1471,0,
English,311,"['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Space Opera', 'Romance', 'Adventure']",4.13,615,606,5219,7.99,
English,496,"['Nonfiction', 'History', 'Religion', 'Conspiracy Theories', 'Mystery', 'Historical', 'Christianity']",3.5,848,840,12400,12.99,
English,303,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'American', 'Literature', 'Classics']",3.81,2565,2116,4809,12.99,
English,368,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Young Adult', 'Adventure']",3.94,123,86,51539,9.99,
English,288,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Magic', 'Witches']",3.93,709,239,21000,6.99,
English,480,"['Fiction', 'Classics', 'American', 'Novels', 'Literature', 'Literary Fiction', '20th Century']",3.92,716,318,5332,13.99,
English,434,"['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Biography Memoir', 'Mental Health', 'Psychology']",4.2,157,163,16900,9.99,
English,681,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adventure']",4.31,1925,2107,22400,8.99,
English,192,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Comedy', 'Comic Strips', 'Graphic Novels Comics']",4.43,262,51,2796,,
English,179,"['Horror', 'Fiction', 'Thriller', 'Short Stories', 'Audiobook', 'Novella', 'Mystery']",3.92,1652,787,8886,10.99,
English,336,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Adventure', 'Paranormal']",4,110,13,11900,,
English,489,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Romance', 'Drama']",4.14,2174,1693,922,11.99,
English,30,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Humor', 'Classics']",4.15,548,40,9517,8.99,
English,32,"['Picture Books', 'Childrens', 'Realistic Fiction', 'Family', 'Fiction', 'Cultural', 'Mathematics']",4.22,1103,90,105000,8.99,
English,288,"['Adventure', 'Fiction', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']",3.8,900,346,6615,9.59,
English,240,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Audiobook', 'Detective', 'Murder Mystery']",3.91,185,137,2403,11.97,
English,566,"['Fiction', 'Historical Fiction', 'Historical', 'Horror', 'Fantasy', 'Romance', 'LGBT']",3.88,769,576,24800,5.99,
English,111,"['Business', 'Leadership', 'Nonfiction', 'Management', 'Self Help', 'Personal Development', 'Productivity']",3.95,2120,,987,9.99,
English,336,"['History', 'Nonfiction', 'Latin American', 'Literature', 'Politics', 'Spanish Literature', 'Latin American Literature']",4.34,208,300,5218,11.99,
English,221,"['Fiction', 'Classics', 'Religion', 'Spain', 'Literature', 'Novels', 'British Literature']",3.93,402,106,58100,11.99,
English,66,"['Horror', 'Graphic Novels', 'Comics', 'Fiction', 'Short Stories', 'Fantasy', 'Graphic Novels Comics']",4.07,604,184,16600,13.99,
English,240,"['Westerns', 'Fiction', 'Historical Fiction', 'Adventure', 'Action', 'Novels', 'Historical']",4.04,130,234,8736,6.99,
English,279,"['Fantasy', 'Science Fiction', 'Fiction', 'Novels', 'Science Fiction Fantasy', 'Speculative Fiction', 'Classics']",4.2,455,169,1829,5.99,
English,485,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adventure']",4.17,2447,2738,2720,8.99,
English,240,"['Fiction', 'Classics', 'Humor', 'Literature', 'Science Fiction', 'Novels', 'American']",3.83,1175,589,6485,11.99,
English,179,"['Poetry', 'Fiction', 'Art', 'Contemporary', 'School', 'Literature', 'Feminism']",4.02,344,196,1377,,
English,346,"['Fiction', 'Romania', 'Classics', 'American', 'Literature', 'Novels', 'Literary Fiction']",3.56,117,65,264,9.99,
English,81,"['Plays', 'Drama', 'Theatre', 'Fiction', 'British Literature', 'Classics', '20th Century']",3.92,218,34,1273,3.6,
English,181,"['Fiction', 'Scandinavian Literature', 'Finnish Literature', 'Literary Fiction', 'Classics', 'Novels', 'Swedish Literature']",3.82,758,188,9585,10.99,
English,428,"['Travel', 'Nonfiction', 'Memoir', 'Adventure', 'Biography', 'History', 'Biography Memoir']",4.03,1422,1478,235,11.99,
English,288,"['History', 'Nonfiction', 'Germany', 'European History', 'Holocaust', 'World War II', 'Politics']",3.93,5,4,7962,,
English,223,"['Star Trek', 'Science Fiction', 'Fiction', 'Media Tie In', 'Science Fiction Fantasy', 'Star Trek Original Series', 'Novels']",4.09,156,85,3210,7.99,
English,323,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Thriller', 'Suspense']",3.9,747,965,320,7.99,
English,192,"['Mystery', 'Fiction', 'Humor', 'Short Stories', 'Crime', 'British Literature', '20th Century']",4.14,53,6,759,12.99,
English,372,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Fantasy', 'Adventure', 'Audiobook']",3.85,905,669,879,7.99,
English,32,"['Picture Books', 'Childrens', 'Fiction', 'School', 'Humor', 'Realistic Fiction', 'Classics']",4.34,254,39,680,8.99,
English,210,"['Mystery', 'Fiction', 'Cozy Mystery', 'Humor', 'Crime', 'Thriller', 'Audiobook']",3.91,68,210,6996,9.49,
English,242,"['Fiction', 'Crime', 'Mystery', 'Thriller', 'Noir', 'Mystery Thriller', 'Novels']",3.74,164,373,728,12.99,
English,306,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Horses', 'Suspense']",4.1,297,347,810,8.99,
English,203,"['Mystery', 'Cozy Mystery', 'Fiction', 'Food and Drink', 'Mystery Thriller', 'Cookbooks', 'Contemporary']",3.54,48,6,7004,,
English,32,"['Poetry', 'Childrens', 'Fiction', 'Fantasy', 'Humor', 'Classics', 'Picture Books']",4.14,1209,191,6489,5.99,
English,288,"['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Thriller', 'Politics', 'Murder Mystery']",3.83,95,296,3272,5.99,
English,358,"['Mystery', 'Fiction', 'Romance', 'Romantic Suspense', 'Audiobook', 'Adventure', 'Denmark']",3.65,180,134,10300,9.49,
English,16,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Kids', 'Humor', 'Juvenile']",4.23,736,111,1798,,
English,160,"['History', 'Nonfiction', 'Iran', 'Politics', 'Journalism', 'Travel', 'Polish Literature']",4.23,579,211,4154,2.99,
English,32,"['Picture Books', 'Childrens', 'Food', 'Animals', 'Fiction', 'Poetry', 'Storytime']",4.2,638,37,7321,9.99,
English,472,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adventure', 'Magic']",4.04,344,341,4346,5.99,
English,310,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Mystery Thriller', 'Detective', 'Cozy Mystery']",4.08,355,601,5176,11.99,
English,320,"['Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Mystery', 'Horror']",4.06,472,44,2428,,
English,589,"['Historical Fiction', 'Fiction', 'Historical', 'Westerns', 'Romance', 'Historical Romance', 'Native Americans']",4.39,584,514,9704,7.99,
English,400,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Speculative Fiction', 'Space Opera', 'Collections']",3.63,261,168,5953,7.99,
English,567,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Beauty and The Beast', 'Regency']",4.18,689,677,12700,8.99,
English,280,"['Fiction', 'Feminism', 'Lebanon', 'Literature', 'Womens', 'Cultural', 'Literary Fiction']",3.22,165,94,3584,5.99,
English,101,"['Fiction', 'German Literature', 'Novels', 'Philosophy', 'Literature', '20th Century', 'Classics']",4.03,621,134,2574,6.99,
English,176,"['Plays', 'Drama', 'Theatre', 'Humor', 'Fiction', 'Comedy', 'Classics']",4.19,234,78,6490,12.3,
English,257,"['Fiction', 'Classics', 'Historical Fiction', 'German Literature', 'Novels', 'Literary Fiction', '20th Century']",4.08,851,352,524,9.99,
English,74,"['Fiction', 'Brazil', 'Classics', 'Literature', 'Portuguese Literature', 'Novels', 'Womens']",4.1,216,66,4911,,
English,511,"['History', 'Nonfiction', 'Sociology', 'Race', 'Politics', 'Anthropology', 'Philosophy']",4.28,25,103,6705,14.75,
English,340,"['Parenting', 'Nonfiction', 'Education', 'Books About Books', 'Reference', 'Teaching', 'Adult']",4.4,1142,754,3107,8.99,
English,354,"['Young Adult', 'Historical Fiction', 'Historical Romance', 'Romance', 'Historical', 'Teen', 'Fiction']",3.93,680,56,3756,9.59,
English,16,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Humor', 'Kids', 'Storytime']",4.24,423,46,319,,
English,893,"['Biography', 'Nonfiction', 'Biography Memoir', 'History', 'Feminism', 'Literature', 'Womens']",4,182,194,611,,
French,311,"['Fiction', 'Japanese Literature', 'Japan', 'Contemporary', 'Asian Literature', 'Magical Realism', 'Literature']",3.77,161,28,246000,,
English,721,"['Historical Fiction', 'Fiction', 'Historical', 'Scotland', 'Medieval', '11th Century', 'Literature']",4.26,259,158,265000,14.99,
English,192,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Detective', 'Cozy Mystery', 'International']",3.83,88,265,114000,1.99,
English,64,"['Mystery', 'Childrens', 'Fiction', 'Chapter Books', 'Sports', 'Juvenile', 'Baseball']",3.94,49,42,161000,5.99,
English,228,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Science Fiction', 'Magic']",4,13825,18000,75400,0,
English,576,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Audiobook', 'Paranormal', 'Adult']",4.06,23618,13200,149000,13.99,
English,411,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Paranormal', 'Mystery']",3.84,5218,,49100,10.99,
English,208,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Middle Grade', 'Young Adult', 'Witches']",4.17,10292,4183,13300,8.99,
English,240,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Adventure', 'Middle Grade', 'Young Adult Fantasy']",4.27,6054,1400,21000,9.99,
English,884,"['Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Classics', 'Historical']",4.13,7530,6595,16700,13.99,
English,769,"['Fiction', 'Fantasy', 'Historical Fiction', 'Magical Realism', 'Romance', 'Historical', 'New York']",3.51,4395,3635,8271,15.99,
English,326,"['Nonfiction', 'Science', 'Animals', 'Africa', 'Biography', 'Nature', 'Memoir']",4.15,331,216,40000,,
English,323,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Urban Fantasy', 'Middle Grade', 'Childrens']",3.84,1307,647,16400,8.99,
English,438,"['Science Fiction', 'Fiction', 'Mystery', 'Science Fiction Fantasy', 'Robots', 'Classics', 'Detective']",4.19,1902,1321,11000,8.99,
English,616,"['Historical Fiction', 'Fiction', 'Poland', 'Historical', 'Novels', 'American', 'Travel']",4.04,731,2419,3872,13.99,
English,128,"['Horror', 'Fiction', 'Fantasy', 'Werewolves', 'Thriller', 'Supernatural', 'Paranormal']",3.66,3216,781,18200,13.99,
English,325,"['Fantasy', 'Fiction', 'Science Fiction', 'Urban Fantasy', 'Science Fiction Fantasy', 'Magic', 'Paranormal']",4.13,1825,1476,28525,3.99,
English,134,"['Fiction', 'Childrens', 'Middle Grade', 'Realistic Fiction', 'Young Adult', 'Classics', 'Juvenile']",3.78,1960,514,2297,9.99,
English,140,"['Fantasy', 'Mystery', 'Fiction', 'Dragons', 'Urban Fantasy', 'Romance', 'Science Fiction Fantasy']",3.96,406,255,14200,8.99,
English,187,"['Fiction', 'Young Adult', 'Humor', 'Comedy', 'Childrens', 'British Literature', 'Contemporary']",3.88,2136,963,10800,0,
English,144,"['Childrens', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Animals', 'Middle Grade']",3.93,361,89,24700,7.99,
English,287,"['Fiction', 'India', 'Magical Realism', 'Literature', 'Historical Fiction', 'Novels', 'Pakistan']",3.86,717,561,26100,9.99,
English,148,"['Historical Fiction', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'School']",3.86,2190,996,1276,8.99,
English,458,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Fantasy', 'Aliens']",4.04,834,351,19000,8.99,
English,367,"['Fantasy', 'Fiction', 'Classics', 'High Fantasy', 'Science Fiction Fantasy', 'Short Stories', 'Epic Fantasy']",3.86,480,1964,15000,11.99,
English,288,"['Fiction', 'Nobel Prize', 'Classics', 'German Literature', 'Contemporary', 'Literature', 'Novels']",3.57,1404,1086,162,13.24,
English,310,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Mystery Thriller', 'Detective', 'Cozy Mystery']",4.03,302,515,1237,11.99,
English,387,"['Fantasy', 'Science Fiction', 'Steampunk', 'Fiction', 'Time Travel', 'Historical Fiction', 'Historical']",3.9,1515,594,15100,11.99,
English,208,"['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction']",3.87,859,368,3881,10.99,
English,448,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Science Fiction', 'Paranormal']",3.96,1923,2,5664,0,
English,272,"['Mystery', 'Crime', 'Fiction', 'Detective', 'British Literature', 'Mystery Thriller', 'Audiobook']",3.85,258,266,13800,7.59,
English,192,"['Fiction', 'South Africa', 'Literature', 'Novels', 'Nobel Prize', 'Literary Fiction', 'African Literature']",3.86,1278,437,843,4.99,
English,66,"['Plays', 'Drama', 'Theatre', 'Fiction', 'Classics', 'Mental Health', '20th Century']",3.9,338,29,11700,,
English,368,"['Fantasy', 'Historical Fiction', 'Fiction', 'Alternate History', 'Historical', 'Historical Fantasy', 'Vampires']",3.78,301,230,2451,12.99,
English,659,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Mystery Thriller', 'Suspense', 'Spy Thriller']",3.99,835,1605,1927,11.99,
English,213,"['Mystery', 'Crime', 'Fiction', 'Detective', 'British Literature', 'China', 'Mystery Thriller']",3.78,166,89,4466,7.99,
English,305,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Adventure']",4.15,1134,767,1922,5.99,
English,709,"['Fiction', 'Historical Fiction', 'Historical', 'Fantasy', 'Egypt', 'Literature', 'Novels']",3.44,197,188,117000,9.99,
English,32,"['Picture Books', 'Childrens', 'Australia', 'Animals', 'Fiction', 'Fantasy', 'Classics']",4.18,346,42,530,,
English,290,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Crime', 'Medieval', 'Historical Mystery']",4.14,370,712,,12.99,
English,258,"['Fiction', 'Historical Fiction', 'Audiobook', 'Contemporary', 'Chess', 'Historical', 'Literary Fiction']",4.19,13480,7997,,0,
English,32,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Christmas', 'Short Stories']",4.41,83,4,11600,,
English,304,"['Fiction', 'Novels', 'Literature', 'American', 'Literary Fiction', 'Jewish', 'Classics']",3.65,257,79,1865,11.99,
English,160,"['Feminism', 'Nonfiction', 'Writing', 'Essays', 'Womens', 'Gender', 'Books About Books']",4.28,419,227,4864,2.99,
English,413,"['Science', 'Nonfiction', 'Evolution', 'Biology', 'Natural History', 'Essays', 'Nature']",4.11,70,80,11200,9.99,
English,164,"['Horror', 'Fiction', 'Gothic', 'Classics', 'Mystery', 'Historical Fiction', 'Ghosts']",3.75,7827,1930,15400,11.99,
English,414,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Romance', 'Feminism', 'Speculative Fiction']",3.98,88,9,299,,
English,330,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Novels', 'Audiobook', 'Classics']",4.23,447,122,290,5.99,
